house_number,plant_name,planting_date,date,time,indoor_temperature,indoor_humidity,outdoor_temperature,outdoor_humidity,wind_direction,wind_speed,inner_left_window_top_opening,inner_left_window_bottom_opening,inner_right_window_top_opening,inner_right_window_bottom_opening,outer_left_window_top_opening,outer_left_window_bottom_opening,outer_right_window_top_opening,outer_right_window_bottom_opening,kma_solar_irradiance,kma_solar_time,kma_rain_per_hour,kma_snow_per_hour
1,무,2025.3.1,2025.3.7,14:15:02,38.7,28,10.69,27.79,26,1.51,,,,,,,,,2.52,1,0,0
1,무,2025.3.1,2025.3.7,14:20:00,38.3,28,10.73,27.46,25,1.5,,,,,,,,,2.51,1,0,0
1,무,2025.3.1,2025.3.7,14:25:09,38.1,27.9,10.78,27.17,23,1.5,,,,,,,,,2.49,1,0,0
1,무,2025.3.1,2025.3.7,14:30:18,37.9,28.4,10.82,26.91,19,1.49,,,,,,,,,2.46,1,0,0
1,무,2025.3.1,2025.3.7,14:35:05,37.7,29,10.85,26.68,15,1.49,,,,,,,,,2.44,1,0,0
1,무,2025.3.1,2025.3.7,14:40:03,37.2,29.4,10.88,26.49,13,1.48,,,,,,,,,2.41,1,0,0
1,무,2025.3.1,2025.3.7,14:45:02,36.6,29.5,10.91,26.32,12,1.48,,,,,,,,,2.39,1,0,0
1,무,2025.3.1,2025.3.7,14:50:00,36.2,29.6,10.94,26.19,11,1.48,,,,,,,,,2.36,1,0,0
1,무,2025.3.1,2025.3.7,14:55:09,36,29.5,10.97,26.08,11,1.49,,,,,,,,,2.32,1,0,0
1,무,2025.3.1,2025.3.7,15:00:18,35.9,29.4,11,26,11,1.5,,,,,,,,,2.29,1,0,0
1,무,2025.3.1,2025.3.7,15:05:06,35.8,29.3,11.03,25.95,11,1.52,,,,,,,,,2.25,1,0,0
1,무,2025.3.1,2025.3.7,15:10:04,35.4,29.8,11.06,25.92,11,1.55,,,,,,,,,2.21,1,0,0
1,무,2025.3.1,2025.3.7,15:15:02,35.2,30.1,11.09,25.92,11,1.59,,,,,,,,,2.17,1,0,0
1,무,2025.3.1,2025.3.7,15:20:01,35.1,30.2,11.12,25.95,11,1.63,,,,,,,,,2.12,1,0,0
1,무,2025.3.1,2025.3.7,15:25:09,34.8,30.2,11.14,26,11,1.68,,,,,,,,,2.07,1,0,0
1,무,2025.3.1,2025.3.7,15:30:07,34.2,30,11.16,26.07,33,1.73,,,,,,,,,2.02,1,0,0
1,무,2025.3.1,2025.3.7,15:35:06,34,29.9,11.18,26.17,29,1.79,,,,,,,,,1.97,1,0,0
1,무,2025.3.1,2025.3.7,15:40:04,33.6,30.8,11.2,26.29,29,1.84,,,,,,,,,1.91,1,0,0
1,무,2025.3.1,2025.3.7,15:45:02,32.9,31.1,11.21,26.44,29,1.89,,,,,,,,,1.85,1,0,0
1,무,2025.3.1,2025.3.7,15:50:01,32.2,32.1,11.21,26.6,29,1.93,,,,,,,,,1.79,1,0,0
1,무,2025.3.1,2025.3.7,15:55:10,31.6,32.2,11.21,26.79,29,1.97,,,,,,,,,1.73,1,0,0
1,무,2025.3.1,2025.3.7,16:00:08,31.1,32,11.2,27,29,2,,,,,,,,,1.67,1,0,0
1,무,2025.3.1,2025.3.7,16:05:06,30.3,32.3,11.18,27.23,29,2.02,,,,,,,,,1.61,1,0,0
1,무,2025.3.1,2025.3.7,16:10:04,29.5,32.9,11.16,27.47,29,2.04,,,,,,,,,1.54,0.98,0,0
1,무,2025.3.1,2025.3.7,16:15:03,28.7,33.5,11.13,27.72,29,2.06,,,,,,,,,1.46,0.96,0,0
1,무,2025.3.1,2025.3.7,16:20:01,28.1,34,11.09,27.97,28,2.06,,,,,,,,,1.39,0.93,0,0
1,무,2025.3.1,2025.3.7,16:25:10,27.2,35.3,11.05,28.2,28,2.07,,,,,,,,,1.31,0.9,0,0
1,무,2025.3.1,2025.3.7,16:30:08,26,37.6,11.01,28.42,28,2.07,,,,,,,,,1.24,0.86,0,0
1,무,2025.3.1,2025.3.7,16:35:06,25.1,39.2,10.97,28.62,28,2.06,,,,,,,,,1.16,0.82,0,0
1,무,2025.3.1,2025.3.7,16:40:05,24.4,40.5,10.93,28.79,28,2.06,,,,,,,,,1.08,0.77,0,0
1,무,2025.3.1,2025.3.7,16:45:03,23.7,42.4,10.89,28.92,27,2.05,,,,,,,,,1.01,0.73,0,0
1,무,2025.3.1,2025.3.7,16:50:02,23.3,42.6,10.86,29,27,2.03,,,,,,,,,0.94,0.69,0,0
1,무,2025.3.1,2025.3.7,16:55:00,23.2,43.3,10.83,29.03,27,2.02,,,,,,,,,0.87,0.64,0,0
1,무,2025.3.1,2025.3.7,17:00:09,23.2,43.7,10.8,29,27,2,,,,,,,,,0.81,0.6,0,0
1,무,2025.3.1,2025.3.7,17:05:07,22.7,44.9,10.78,28.91,27,1.97,,,,,,,,,0.75,0.55,0,0
1,무,2025.3.1,2025.3.7,17:10:05,21.9,46.8,10.77,28.76,27,1.92,,,,,,,,,0.7,0.5,0,0
1,무,2025.3.1,2025.3.7,17:15:04,21.2,48.7,10.75,28.59,27,1.85,,,,,,,,,0.64,0.44,0,0
1,무,2025.3.1,2025.3.7,17:20:02,20.7,49.5,10.74,28.41,27,1.76,,,,,,,,,0.59,0.37,0,0
1,무,2025.3.1,2025.3.7,17:25:00,20,49.4,10.72,28.24,27,1.67,,,,,,,,,0.55,0.31,0,0
1,무,2025.3.1,2025.3.7,17:30:09,19.2,49.4,10.7,28.11,27,1.57,,,,,,,,,0.5,0.24,0,0
1,무,2025.3.1,2025.3.7,17:35:08,18.4,50.9,10.67,28.02,27,1.47,,,,,,,,,0.46,0.18,0,0
1,무,2025.3.1,2025.3.7,17:40:06,14.6,52.4,10.63,28,27,1.37,,,,,,,,,0.42,0.12,0,0
1,무,2025.3.1,2025.3.7,17:45:04,17.1,53.6,10.57,28.06,27,1.28,,,,,,,,,0.38,0.07,0,0
1,무,2025.3.1,2025.3.7,17:50:03,16.6,54,10.5,28.24,27,1.21,,,,,,,,,0.34,0.03,0,0
1,무,2025.3.1,2025.3.7,17:55:01,16,55.2,10.41,28.55,27,1.14,,,,,,,,,0.3,0.01,0,0
1,무,2025.3.1,2025.3.7,18:00:10,15.5,55.6,10.3,29,27,1.1,,,,,,,,,0.27,0,0,0
1,무,2025.3.1,2025.3.7,18:05:08,14.9,55.1,10.17,29.61,27,1.09,,,,,,,,,0.24,0,0,0
1,무,2025.3.1,2025.3.7,18:10:06,14.3,56.4,10.01,30.37,27,1.11,,,,,,,,,0.21,0,0,0
1,무,2025.3.1,2025.3.7,18:15:05,13.7,56,9.84,31.25,27,1.17,,,,,,,,,0.17,0,0,0
1,무,2025.3.1,2025.3.7,18:20:03,13,56.9,9.65,32.23,28,1.25,,,,,,,,,0.14,0,0,0
1,무,2025.3.1,2025.3.7,18:25:01,12.5,57.4,9.46,33.29,28,1.34,,,,,,,,,0.12,0,0,0
1,무,2025.3.1,2025.3.7,18:30:00,12,59,9.26,34.41,28,1.44,,,,,,,,,0.09,0,0,0
1,무,2025.3.1,2025.3.7,18:35:08,11.5,60,9.05,35.55,28,1.54,,,,,,,,,0.07,0,0,0
1,무,2025.3.1,2025.3.7,18:40:07,11.1,60.6,8.85,36.71,28,1.64,,,,,,,,,0.05,0,0,0
1,무,2025.3.1,2025.3.7,18:45:05,10.7,60.3,8.65,37.86,29,1.72,,,,,,,,,0.03,0,0,0
1,무,2025.3.1,2025.3.7,18:50:03,10.3,61.1,8.45,38.97,29,1.78,,,,,,,,,0.02,0,0,0
1,무,2025.3.1,2025.3.7,18:55:01,10,60,8.27,40.02,29,1.81,,,,,,,,,0.01,0,0,0
1,무,2025.3.1,2025.3.7,19:00:00,9.9,60.9,8.1,41,29,1.8,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.7,19:05:09,9.7,60.8,7.95,41.88,29,1.75,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.7,19:10:07,9.6,60.9,7.81,42.66,29,1.67,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.7,19:15:05,9.5,62.3,7.69,43.35,29,1.56,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.7,19:20:03,9.4,62.6,7.59,43.95,28,1.43,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.7,19:25:02,9.2,64,7.49,44.47,28,1.28,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.7,19:30:00,9.1,64.8,7.41,44.9,28,1.14,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.7,19:35:09,9,64.6,7.34,45.25,28,0.99,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.7,19:40:07,8.8,65.2,7.28,45.53,28,0.86,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.7,19:45:05,8.7,65.3,7.23,45.75,27,0.74,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.7,19:50:04,8.5,66.2,7.18,45.89,27,0.66,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.7,19:55:02,8.4,66.8,7.14,45.97,27,0.61,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.7,20:00:00,8.3,67.1,7.1,46,27,0.6,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.7,20:05:09,8.3,67.3,7.07,45.97,27,0.61,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.7,20:10:08,8.3,67.8,7.04,45.89,27,0.63,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.7,20:15:06,8.3,67.7,7.01,45.76,27,0.65,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.7,20:20:04,8.3,68.1,6.98,45.59,27,0.67,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.7,20:25:02,8.3,67.5,6.96,45.38,27,0.68,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.7,20:30:01,8.2,66.4,6.93,45.13,27,0.7,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.7,20:35:10,8.3,67,6.91,44.84,27,0.72,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.7,20:40:08,8.5,67.2,6.89,44.52,27,0.73,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.7,20:45:06,8.6,67,6.87,44.18,27,0.75,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.7,20:50:05,8.6,67.1,6.85,43.81,27,0.77,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.7,20:55:03,8.7,65.6,6.82,43.41,27,0.78,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.7,21:00:01,8.7,64.9,6.8,43,27,0.8,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.7,21:05:10,8.7,66.3,6.78,42.57,27,0.82,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.7,21:10:08,8.7,65.9,6.75,42.13,27,0.83,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.7,21:15:06,8.7,64.6,6.72,41.69,27,0.85,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.7,21:20:05,8.6,66.2,6.7,41.23,28,0.87,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.7,21:25:03,8.6,66,6.67,40.79,28,0.88,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.7,21:30:02,8.5,63.9,6.64,40.34,28,0.9,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.7,21:35:00,8.3,63.8,6.62,39.9,28,0.92,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.7,21:40:09,8.2,65.5,6.59,39.48,28,0.93,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.7,21:45:07,8.2,66.8,6.57,39.07,29,0.95,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.7,21:50:05,8,67.4,6.54,38.69,29,0.97,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.7,21:55:04,7.8,67.6,6.52,38.33,29,0.99,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.7,22:00:02,7.7,68,6.5,38,29,1,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.7,22:05:00,7.7,69.9,6.48,37.7,29,0.99,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.7,22:10:09,7.5,70.7,6.46,37.44,30,0.95,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.7,22:15:07,7.4,71.7,6.45,37.23,31,0.88,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.7,22:20:06,7.5,70.8,6.43,37.06,31,0.79,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.7,22:25:04,7.4,71.3,6.42,36.95,32,0.68,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.7,22:30:02,7.4,71.4,6.41,36.89,32,0.57,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.7,22:35:01,7.4,72.4,6.41,36.89,33,0.45,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.7,22:40:10,7.3,72.6,6.4,36.96,34,0.34,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.7,22:45:08,7.3,72.9,6.4,37.1,34,0.24,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.7,22:50:06,7.3,73.4,6.4,37.32,35,0.16,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.7,22:55:04,7.3,72.2,6.4,37.62,0,0.11,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.7,23:00:03,7.2,73.8,6.4,38,0,0.1,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.7,23:05:01,7.2,74.6,6.41,38.47,0,0.12,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.7,23:10:10,7.2,75,6.41,39.02,1,0.16,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.7,23:15:08,7,75.5,6.42,39.63,2,0.21,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.7,23:20:06,6.9,76,6.43,40.3,3,0.28,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.7,23:25:05,6.7,75.7,6.44,41.01,5,0.36,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.7,23:30:14,6.7,76.3,6.44,41.74,7,0.44,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.7,23:35:01,6.5,76.5,6.44,42.49,9,0.52,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.7,23:40:00,6.6,76.3,6.44,43.24,11,0.6,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.7,23:45:08,6.6,76.5,6.44,43.97,12,0.67,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.7,23:50:07,6.6,76.4,6.43,44.69,13,0.73,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.7,23:55:05,6.7,76.7,6.42,45.37,14,0.78,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.8,0:00:03,6.7,75.3,6.4,46,14,0.8,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.8,0:05:01,6.8,75.6,6.37,46.57,14,0.81,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.8,0:10:00,6.8,75.6,6.34,47.09,15,0.82,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.8,0:15:08,6.9,75.6,6.31,47.55,15,0.83,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.8,0:20:07,6.9,75.3,6.27,47.96,15,0.83,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.8,0:25:05,7,75.4,6.23,48.33,16,0.84,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.8,0:30:03,7,75.1,6.19,48.66,16,0.84,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.8,0:35:01,6.9,74.9,6.15,48.95,16,0.84,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.8,0:40:00,6.8,75.7,6.11,49.21,17,0.83,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.8,0:45:09,6.7,76.6,6.07,49.44,17,0.83,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.8,0:50:07,6.5,76.9,6.04,49.64,17,0.82,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.8,0:55:05,6.3,77.4,6.02,49.83,18,0.81,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.8,1:00:03,6.2,77.6,6,50,18,0.8,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.8,1:05:02,6.1,77.7,5.99,50.16,18,0.78,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.8,1:10:00,6,77.9,5.99,50.3,18,0.76,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.8,1:15:09,6,77.9,5.99,50.43,18,0.72,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.8,1:20:07,5.9,78.1,6,50.55,18,0.69,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.8,1:25:06,5.8,78.2,6,50.66,18,0.64,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.8,1:30:04,5.8,78.3,6.01,50.75,9,0.6,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.8,1:35:02,5.7,78.5,6.02,50.83,0,0.56,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.8,1:40:00,5.7,78.3,6.03,50.89,0,0.52,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.8,1:45:09,5.6,78.1,6.03,50.94,0,0.48,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.8,1:50:08,5.6,77.9,6.03,50.98,0,0.45,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.8,1:55:06,5.5,78.1,6.02,51,0,0.42,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.8,2:00:04,5.4,78.2,6,51,0,0.4,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.8,2:05:02,5.5,78.3,5.97,50.99,0,0.4,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.8,2:10:01,5.4,78.2,5.94,50.97,35,0.43,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.8,2:15:10,5.4,78.2,5.9,50.94,34,0.47,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.8,2:20:08,5.3,78.3,5.85,50.9,34,0.54,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.8,2:25:06,5.3,78.6,5.8,50.87,33,0.61,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.8,2:30:05,5.3,78.9,5.75,50.84,32,0.69,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.8,2:35:03,5.3,79,5.7,50.82,32,0.77,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.8,2:40:01,5.3,79,5.65,50.81,31,0.85,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.8,2:45:10,5.4,79,5.6,50.83,31,0.91,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.8,2:50:08,5.5,79.1,5.56,50.86,30,0.96,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.8,2:55:07,5.6,78.9,5.53,50.91,29,0.99,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.8,3:00:05,5.6,79,5.5,51,29,1,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.8,3:05:03,5.6,79.2,5.48,51.12,29,0.98,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.8,3:10:02,5.6,79,5.47,51.27,30,0.93,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.8,3:15:00,5.5,79.2,5.47,51.45,31,0.85,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.8,3:20:09,5.3,79.4,5.47,51.65,31,0.77,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.8,3:25:07,5.2,79.2,5.47,51.88,32,0.67,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.8,3:30:05,5.2,79.3,5.48,52.14,32,0.57,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.8,3:35:04,5.2,79.3,5.48,52.41,33,0.47,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.8,3:40:02,5,79.4,5.48,52.7,34,0.38,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.8,3:45:00,4.8,79.3,5.47,53.01,34,0.3,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.8,3:50:09,4.8,79.4,5.46,53.33,35,0.24,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.8,3:55:08,4.8,79.6,5.43,53.66,0,0.21,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.8,4:00:06,4.8,79.7,5.4,54,0,0.2,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.8,4:05:04,4.9,79.7,5.35,54.35,0,0.21,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.8,4:10:03,4.9,79.8,5.3,54.7,0,0.23,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.8,4:15:01,4.9,79.7,5.23,55.04,0,0.24,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.8,4:20:10,4.9,79.8,5.16,55.37,0,0.26,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.8,4:25:08,4.9,79.9,5.09,55.69,0,0.28,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.8,4:30:06,5,79.8,5.01,55.99,0,0.3,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.8,4:35:05,4.8,79.8,4.93,56.26,0,0.32,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.8,4:40:03,4.8,79.6,4.85,56.49,0,0.34,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.8,4:45:01,4.7,79.7,4.78,56.69,0,0.36,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.8,4:50:10,4.6,79.8,4.71,56.85,0,0.37,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.8,4:55:09,4.6,79.8,4.65,56.95,0,0.39,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.8,5:00:07,4.5,79.9,4.6,57,0,0.4,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.8,5:05:05,4.6,80,4.56,56.99,35,0.41,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.8,5:10:03,4.6,80,4.53,56.93,35,0.42,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.8,5:15:02,4.8,80.1,4.51,56.83,34,0.43,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.8,5:20:11,4.8,80.1,4.5,56.71,33,0.44,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.8,5:25:09,4.9,80.1,4.49,56.56,32,0.45,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.8,5:30:07,4.9,80.2,4.49,56.41,32,0.46,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.8,5:35:06,4.9,80.2,4.49,56.27,31,0.47,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.8,5:40:04,5,80.4,4.49,56.14,30,0.48,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.8,5:45:02,5.1,80.3,4.5,56.04,29,0.49,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.8,5:50:00,5.1,80.3,4.5,55.97,28,0.49,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.8,5:55:09,5.1,80.5,4.5,55.96,28,0.5,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.8,6:00:08,5.1,80.4,4.5,56,27,0.5,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.8,6:05:06,5.2,80.3,4.49,56.11,28,0.5,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.8,6:10:04,5.3,80.5,4.48,56.28,28,0.48,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.8,6:15:03,5.3,80.5,4.47,56.5,29,0.46,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.8,6:20:01,5.4,80.4,4.46,56.76,30,0.43,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.8,6:25:10,5.3,80.4,4.44,57.05,31,0.39,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.8,6:30:08,5.4,80.4,4.43,57.36,32,0.36,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.8,6:35:06,5.3,80.5,4.41,57.67,32,0.32,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.8,6:40:05,5.4,80.2,4.4,57.99,33,0.28,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.8,6:45:03,5.3,80.4,4.39,58.29,34,0.25,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.8,6:50:01,5.3,80.5,4.39,58.56,35,0.23,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.8,6:55:10,5.3,80.5,4.39,58.8,35,0.21,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.8,7:00:08,5.3,80.5,4.4,59,0,0.2,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.8,7:05:07,5.3,80.3,4.41,59.14,0,0.2,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.8,7:10:05,5.3,80.3,4.44,59.24,0,0.2,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.8,7:15:03,5.3,80.3,4.46,59.28,0,0.2,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.8,7:20:02,5.4,80.4,4.5,59.28,0,0.21,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.8,7:25:00,5.5,80.3,4.54,59.23,0,0.21,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.8,7:30:09,5.6,80,4.59,59.15,0,0.22,,,,,,,,,0,0,0,0
1,무,2025.3.1,2025.3.8,7:35:07,5.7,79.9,4.64,59.03,0,0.23,,,,,,,,,0.01,0,0,0
1,무,2025.3.1,2025.3.8,7:40:05,5.9,79.7,4.7,58.87,0,0.24,,,,,,,,,0.01,0,0,0
1,무,2025.3.1,2025.3.8,7:45:04,6.2,79.2,4.77,58.69,0,0.25,,,,,,,,,0.02,0,0,0
1,무,2025.3.1,2025.3.8,7:50:02,6.6,78.3,4.84,58.48,0,0.27,,,,,,,,,0.02,0,0,0
1,무,2025.3.1,2025.3.8,7:55:00,6.9,77.7,4.92,58.25,0,0.28,,,,,,,,,0.04,0,0,0
1,무,2025.3.1,2025.3.8,8:00:09,7.1,77,5,58,0,0.3,,,,,,,,,0.05,0,0,0
1,무,2025.3.1,2025.3.8,8:05:07,7.5,76.2,5.09,57.73,35,0.32,,,,,,,,,0.07,0,0,0
1,무,2025.3.1,2025.3.8,8:10:06,7.8,74.9,5.18,57.44,35,0.34,,,,,,,,,0.09,0,0,0
1,무,2025.3.1,2025.3.8,8:15:04,8.3,73.9,5.28,57.13,34,0.36,,,,,,,,,0.12,0.01,0,0
1,무,2025.3.1,2025.3.8,8:20:02,8.7,72.6,5.38,56.8,33,0.38,,,,,,,,,0.16,0.02,0,0
1,무,2025.3.1,2025.3.8,8:25:01,9.5,71.4,5.48,56.44,32,0.4,,,,,,,,,0.2,0.02,0,0
1,무,2025.3.1,2025.3.8,8:30:10,10,70.3,5.59,56.05,30,0.42,,,,,,,,,0.24,0.03,0,0
1,무,2025.3.1,2025.3.8,8:35:08,10.3,69.9,5.7,55.63,29,0.45,,,,,,,,,0.28,0.04,0,0
