date,time,stn_id,wind_direction,wind_speed,temperature,humidity,rain_day,snow_day,solar_irradiance,solar_time
2025-07-14,00:00:00,181,34,2.2,21.3,95.0,2.3,,,
2025-07-14,01:00:00,181,36,0.8,21.1,94.0,,,,
2025-07-14,02:00:00,181,0,0.4,20.8,95.0,,,,
2025-07-14,03:00:00,181,25,0.9,20.4,96.0,,,,
2025-07-14,04:00:00,181,25,0.5,20.0,96.0,,,,
2025-07-14,05:00:00,181,34,0.7,19.6,96.0,,,,
2025-07-14,06:00:00,181,0,0.3,20.1,97.0,,,0.01,0.0
2025-07-14,07:00:00,181,0,0.4,21.1,94.0,,,0.33,0.2
2025-07-14,08:00:00,181,25,0.6,22.1,88.0,,,0.68,0.2
2025-07-14,09:00:00,181,23,1.3,23.5,79.0,,,1.24,0.4
2025-07-14,10:00:00,181,20,2.6,25.0,75.0,,,2.24,0.8
2025-07-14,11:00:00,181,27,1.5,26.2,68.0,,,2.38,0.6
2025-07-14,12:00:00,181,36,1.3,26.7,66.0,,,2.43,0.4
2025-07-14,13:00:00,181,20,0.8,27.7,65.0,,,2.28,0.4
2025-07-14,14:00:00,181,7,1.6,28.0,66.0,,,2.62,0.6
2025-07-14,15:00:00,181,2,6.9,22.7,86.0,0.1,,1.37,0.3
2025-07-14,16:00:00,181,7,2.0,22.0,90.0,1.4,,0.31,0.0
2025-07-14,17:00:00,181,20,2.1,22.9,90.0,1.4,,0.28,0.0
2025-07-14,18:00:00,181,25,1.3,22.8,88.0,1.4,,0.27,0.0
2025-07-14,19:00:00,181,5,4.2,22.7,84.0,1.4,,0.14,0.0
2025-07-14,20:00:00,181,2,2.2,21.4,89.0,1.4,,0.03,0.0
2025-07-14,21:00:00,181,0,0.1,21.1,93.0,1.6,,,
2025-07-14,22:00:00,181,20,0.5,21.2,94.0,2.1,,,
2025-07-14,23:00:00,181,32,0.8,21.1,92.0,2.1,,,
2025-07-15,00:00:00,181,23,1.5,21.2,93.0,2.1,,,
2025-07-15,01:00:00,181,25,1.2,21.3,94.0,0.0,,,
2025-07-15,02:00:00,181,29,1.5,21.3,90.0,0.0,,,
2025-07-15,03:00:00,181,29,1.0,21.1,91.0,0.0,,,
2025-07-15,04:00:00,181,23,1.2,21.0,91.0,0.0,,,
2025-07-15,05:00:00,181,20,0.9,20.8,95.0,0.0,,,
2025-07-15,06:00:00,181,0,0.2,20.9,94.0,0.0,,0.02,0.0
2025-07-15,07:00:00,181,25,1.7,21.3,92.0,0.0,,0.27,0.0
2025-07-15,08:00:00,181,27,1.6,21.0,95.0,0.4,,0.29,0.0
2025-07-15,09:00:00,181,27,1.3,21.4,94.0,1.0,,0.43,0.0
2025-07-15,10:00:00,181,25,1.8,22.8,88.0,1.1,,0.81,0.0
2025-07-15,11:00:00,181,32,2.8,23.8,80.0,1.1,,1.46,0.1
2025-07-15,12:00:00,181,32,3.0,23.0,81.0,1.1,,0.91,0.0
2025-07-15,13:00:00,181,25,2.3,23.2,80.0,1.1,,0.72,0.0
2025-07-15,14:00:00,181,32,1.7,23.2,78.0,1.1,,0.75,0.0
2025-07-15,15:00:00,181,36,0.6,24.1,75.0,1.1,,0.73,0.0
2025-07-15,16:00:00,181,34,0.6,22.0,92.0,1.6,,0.40,0.0
2025-07-15,17:00:00,181,34,0.7,23.2,88.0,1.7,,0.62,0.0
2025-07-15,18:00:00,181,16,1.1,22.6,92.0,3.0,,0.31,0.0
2025-07-15,19:00:00,181,18,1.2,22.4,91.0,3.0,,0.17,0.0
2025-07-15,20:00:00,181,7,0.9,22.3,92.0,3.0,,0.05,0.0
2025-07-15,21:00:00,181,18,1.7,22.2,92.0,3.0,,,
2025-07-15,22:00:00,181,0,0.3,21.6,94.0,3.0,,,
2025-07-15,23:00:00,181,20,0.5,21.2,96.0,3.0,,,
2025-07-16,00:00:00,181,18,0.5,21.2,96.0,3.0,,,
2025-07-16,01:00:00,181,20,0.8,21.5,96.0,,,,
2025-07-16,02:00:00,181,0,0.2,20.8,96.0,,,,
2025-07-16,03:00:00,181,0,0.4,21.0,97.0,,,,
2025-07-16,04:00:00,181,0,0.0,21.1,97.0,0.0,,,
2025-07-16,05:00:00,181,0,0.1,21.4,97.0,0.0,,,
2025-07-16,06:00:00,181,0,0.1,21.6,97.0,0.0,,0.01,0.0
2025-07-16,07:00:00,181,0,0.3,22.3,96.0,0.0,,0.14,0.0
2025-07-16,08:00:00,181,0,0.0,23.1,90.0,0.0,,0.34,0.0
2025-07-16,09:00:00,181,20,1.4,23.7,86.0,0.0,,0.38,0.0
2025-07-16,10:00:00,181,18,3.4,24.0,75.0,0.0,,0.51,0.0
2025-07-16,11:00:00,181,16,2.0,23.8,81.0,0.0,,0.31,0.0
2025-07-16,12:00:00,181,18,2.9,23.4,83.0,0.0,,0.37,0.0
2025-07-16,13:00:00,181,20,2.6,22.8,88.0,0.7,,0.48,0.0
2025-07-16,14:00:00,181,16,1.2,22.5,92.0,1.5,,0.36,0.0
2025-07-16,15:00:00,181,16,1.5,22.3,92.0,2.4,,0.45,0.0
2025-07-16,16:00:00,181,18,1.6,21.8,95.0,5.9,,0.14,0.0
2025-07-16,17:00:00,181,14,3.9,21.5,96.0,18.7,,0.04,0.0
2025-07-16,18:00:00,181,7,1.8,22.0,94.0,23.3,,0.05,0.0
2025-07-16,19:00:00,181,0,0.4,21.6,96.0,38.8,,0.02,0.0
2025-07-16,20:00:00,181,14,1.2,21.5,97.0,45.2,,0.01,0.0
2025-07-16,21:00:00,181,27,1.3,21.6,97.0,49.4,,,
2025-07-16,22:00:00,181,20,2.0,21.8,96.0,54.4,,,
2025-07-16,23:00:00,181,20,2.3,22.3,92.0,56.4,,,
2025-07-17,00:00:00,181,16,1.8,21.8,95.0,56.7,,,
2025-07-17,01:00:00,181,18,3.5,22.3,92.0,1.3,,,
2025-07-17,02:00:00,181,16,1.5,21.7,96.0,12.8,,,
2025-07-17,03:00:00,181,5,3.7,21.7,97.0,62.9,,,
2025-07-17,04:00:00,181,7,1.5,21.7,98.0,92.2,,,
2025-07-17,05:00:00,181,11,4.6,21.1,97.0,117.8,,,
2025-07-17,06:00:00,181,7,3.6,21.4,94.0,132.1,,0.00,0.0
2025-07-17,07:00:00,181,9,4.8,21.6,94.0,139.7,,0.01,0.0
2025-07-17,08:00:00,181,7,5.5,21.2,94.0,140.8,,0.02,0.0
2025-07-17,09:00:00,181,11,5.4,20.8,96.0,174.0,,0.02,0.0
2025-07-17,10:00:00,181,9,2.1,21.0,97.0,189.7,,0.03,0.0
2025-07-17,11:00:00,181,7,2.5,21.5,97.0,204.3,,0.07,0.0
2025-07-17,12:00:00,181,18,1.4,21.6,97.0,215.8,,0.21,0.0
2025-07-17,13:00:00,181,9,2.0,22.0,96.0,229.8,,0.11,0.0
2025-07-17,14:00:00,181,0,0.3,22.6,94.0,229.8,,0.33,0.0
2025-07-17,15:00:00,181,20,0.7,22.4,96.0,229.8,,0.07,0.0
2025-07-17,16:00:00,181,20,2.6,22.5,91.0,230.6,,0.07,0.0
2025-07-17,17:00:00,181,18,1.9,22.3,92.0,232.6,,0.06,0.0
2025-07-17,18:00:00,181,18,1.5,22.3,91.0,232.8,,0.05,0.0
2025-07-17,19:00:00,181,18,1.9,22.4,92.0,233.2,,0.01,0.0
2025-07-17,20:00:00,181,18,2.4,22.6,93.0,234.2,,0.00,0.0
2025-07-17,21:00:00,181,20,3.1,23.1,91.0,234.6,,,
2025-07-17,22:00:00,181,20,6.1,22.8,93.0,239.9,,,
2025-07-17,23:00:00,181,27,2.2,22.7,89.0,240.0,,,
2025-07-18,00:00:00,181,18,3.3,22.0,93.0,240.3,,,
2025-07-18,01:00:00,181,18,0.6,21.5,94.0,0.0,,,
2025-07-18,02:00:00,181,32,1.6,21.2,96.0,0.0,,,
2025-07-18,03:00:00,181,9,0.6,21.1,97.0,0.0,,,
2025-07-18,04:00:00,181,5,1.3,21.1,97.0,0.0,,,
2025-07-18,05:00:00,181,0,0.0,20.8,97.0,0.0,,,
2025-07-18,06:00:00,181,9,1.6,21.1,97.0,0.0,,0.01,0.0
2025-07-18,07:00:00,181,11,1.2,22.1,96.0,0.0,,0.31,0.1
2025-07-18,08:00:00,181,0,0.1,23.0,91.0,0.0,,0.61,0.1
2025-07-18,09:00:00,181,0,0.0,24.1,87.0,0.0,,0.71,0.0
2025-07-18,10:00:00,181,29,1.1,24.6,87.0,0.0,,0.95,0.0
2025-07-18,11:00:00,181,5,2.0,26.5,82.0,0.0,,1.79,0.1
2025-07-18,12:00:00,181,7,0.7,25.7,83.0,0.0,,0.86,0.0
2025-07-18,13:00:00,181,2,1.6,26.6,80.0,0.0,,0.81,0.0
2025-07-18,14:00:00,181,2,1.3,27.0,83.0,0.0,,1.10,0.0
2025-07-18,15:00:00,181,5,2.6,27.2,78.0,0.0,,0.82,0.0
2025-07-18,16:00:00,181,16,0.6,28.7,74.0,0.0,,1.71,0.2
2025-07-18,17:00:00,181,14,1.6,27.5,80.0,0.0,,0.65,0.0
2025-07-18,18:00:00,181,0,0.4,27.1,81.0,0.0,,0.29,0.0
2025-07-18,19:00:00,181,18,2.4,26.1,88.0,0.0,,0.08,0.0
2025-07-18,20:00:00,181,18,1.9,25.6,84.0,0.0,,0.01,0.0
2025-07-18,21:00:00,181,20,0.7,24.7,90.0,0.0,,,
2025-07-18,22:00:00,181,18,0.5,23.9,94.0,0.0,,,
2025-07-18,23:00:00,181,0,0.0,23.7,96.0,0.0,,,
2025-07-19,00:00:00,181,32,0.7,23.4,94.0,0.0,,,
2025-07-19,01:00:00,181,18,0.7,23.6,95.0,,,,
2025-07-19,02:00:00,181,0,0.3,23.6,96.0,,,,
2025-07-19,03:00:00,181,16,1.1,23.7,94.0,0.5,,,
2025-07-19,04:00:00,181,16,2.6,23.2,94.0,1.7,,,
2025-07-19,05:00:00,181,16,2.1,23.2,94.0,2.2,,,
2025-07-19,06:00:00,181,16,2.8,23.5,94.0,3.5,,0.00,0.0
2025-07-19,07:00:00,181,32,1.1,23.2,94.0,4.1,,0.04,0.0
2025-07-19,08:00:00,181,25,0.8,23.0,96.0,6.9,,0.09,0.0
2025-07-19,09:00:00,181,11,1.7,23.1,97.0,9.3,,0.08,0.0
2025-07-19,10:00:00,181,11,1.0,23.6,97.0,10.0,,0.15,0.0
2025-07-19,11:00:00,181,18,0.8,23.9,95.0,10.4,,0.19,0.0
2025-07-19,12:00:00,181,18,2.5,25.0,92.0,11.0,,0.50,0.0
2025-07-19,13:00:00,181,20,2.2,25.5,88.0,11.0,,0.89,0.0
2025-07-19,14:00:00,181,18,3.2,25.9,87.0,11.0,,0.88,0.0
2025-07-19,15:00:00,181,18,3.3,27.5,79.0,11.0,,1.92,0.2
2025-07-19,16:00:00,181,18,3.5,27.3,81.0,11.0,,1.38,0.1
2025-07-19,17:00:00,181,18,3.0,26.0,89.0,11.3,,0.44,0.0
2025-07-19,18:00:00,181,16,2.9,25.5,90.0,11.9,,0.38,0.0
2025-07-19,19:00:00,181,7,0.7,25.0,93.0,13.9,,0.15,0.0
2025-07-19,20:00:00,181,16,3.0,24.9,94.0,15.0,,0.02,0.0
2025-07-19,21:00:00,181,16,1.4,24.4,91.0,17.5,,,
2025-07-19,22:00:00,181,20,2.7,24.5,89.0,17.5,,,
2025-07-19,23:00:00,181,18,1.8,24.4,89.0,17.5,,,
2025-07-20,00:00:00,181,20,2.3,24.4,88.0,17.5,,,
2025-07-20,01:00:00,181,0,0.0,23.0,95.0,,,,
2025-07-20,02:00:00,181,0,0.0,22.3,97.0,,,,
2025-07-20,03:00:00,181,0,0.0,22.2,97.0,,,,
2025-07-20,04:00:00,181,0,0.3,22.6,97.0,,,,
2025-07-20,05:00:00,181,20,0.7,22.6,97.0,,,,
2025-07-20,06:00:00,181,18,1.3,22.3,97.0,,,0.00,0.0
2025-07-20,07:00:00,181,34,0.6,22.9,97.0,,,0.14,0.0
2025-07-20,08:00:00,181,0,0.1,24.0,95.0,,,0.34,0.0
2025-07-20,09:00:00,181,34,0.7,25.0,88.0,,,0.71,0.0
2025-07-20,10:00:00,181,20,1.3,28.0,75.0,,,2.21,0.8
2025-07-20,11:00:00,181,20,2.3,28.8,73.0,,,2.91,0.9
2025-07-20,12:00:00,181,18,2.2,29.0,75.0,,,2.16,0.4
2025-07-20,13:00:00,181,25,1.5,30.2,69.0,,,2.22,0.4
2025-07-20,14:00:00,181,16,1.4,30.7,66.0,,,2.08,0.4
2025-07-20,15:00:00,181,16,1.9,31.3,68.0,,,2.27,0.6
2025-07-20,16:00:00,181,16,0.6,32.1,63.0,,,1.63,0.7
2025-07-20,17:00:00,181,16,1.9,32.2,64.0,,,1.53,0.7
2025-07-20,18:00:00,181,16,1.4,29.6,77.0,,,0.66,0.2
2025-07-20,19:00:00,181,16,0.6,29.9,79.0,,,0.25,0.3
2025-07-20,20:00:00,181,16,1.3,27.6,85.0,,,0.08,0.2
2025-07-20,21:00:00,181,0,0.0,27.0,91.0,,,,
2025-07-20,22:00:00,181,0,0.0,27.0,91.0,,,,
2025-07-20,23:00:00,181,20,1.6,26.6,90.0,,,,
2025-07-21,00:00:00,181,20,1.8,26.2,89.0,,,,
2025-07-21,01:00:00,181,23,1.0,25.7,91.0,,,,
2025-07-21,02:00:00,181,25,0.9,24.9,95.0,,,,
2025-07-21,03:00:00,181,0,0.0,24.1,96.0,,,,
2025-07-21,04:00:00,181,0,0.0,23.6,97.0,,,,
2025-07-21,05:00:00,181,16,0.7,23.6,97.0,,,,
2025-07-21,06:00:00,181,0,0.3,23.4,97.0,,,0.02,0.0
2025-07-21,07:00:00,181,0,0.4,24.8,96.0,,,0.31,0.4
2025-07-21,08:00:00,181,0,0.0,25.6,91.0,,,0.30,0.0
2025-07-21,09:00:00,181,0,0.3,28.2,78.0,0.0,,1.09,0.4
2025-07-21,10:00:00,181,23,2.2,29.5,73.0,0.0,,2.20,0.9
2025-07-21,11:00:00,181,20,2.2,29.8,75.0,0.0,,2.10,0.4
2025-07-21,12:00:00,181,20,3.5,30.9,68.0,0.0,,3.43,0.9
2025-07-21,13:00:00,181,36,3.3,27.8,83.0,0.0,,2.30,0.5
2025-07-21,14:00:00,181,32,1.1,30.9,70.0,1.2,,2.93,0.8
2025-07-21,15:00:00,181,23,3.5,30.2,74.0,1.2,,2.56,0.7
2025-07-21,16:00:00,181,27,2.6,32.2,62.0,1.2,,2.51,0.9
2025-07-21,17:00:00,181,25,2.9,31.9,63.0,1.2,,1.43,0.6
2025-07-21,18:00:00,181,25,3.5,31.6,60.0,1.2,,1.36,1.0
2025-07-21,19:00:00,181,25,3.1,30.2,65.0,1.2,,0.66,0.6
2025-07-21,20:00:00,181,27,1.4,28.5,75.0,1.2,,0.05,0.0
2025-07-21,21:00:00,181,20,2.1,26.9,85.0,1.2,,,
2025-07-21,22:00:00,181,20,1.6,26.7,87.0,1.2,,,
2025-07-21,23:00:00,181,18,1.1,25.5,92.0,1.2,,,
2025-07-22,00:00:00,181,18,1.6,24.9,93.0,1.2,,,
2025-07-22,01:00:00,181,18,0.5,24.5,95.0,,,,
2025-07-22,02:00:00,181,0,0.0,24.5,96.0,,,,
2025-07-22,03:00:00,181,20,1.0,24.4,96.0,,,,
2025-07-22,04:00:00,181,0,0.0,24.1,97.0,,,,
2025-07-22,05:00:00,181,0,0.0,23.7,97.0,,,,
2025-07-22,06:00:00,181,34,0.9,23.6,97.0,,,0.01,0.0
2025-07-22,07:00:00,181,32,0.7,25.3,95.0,,,0.36,0.5
2025-07-22,08:00:00,181,23,0.5,27.1,84.0,,,1.22,1.0
2025-07-22,09:00:00,181,23,0.8,28.8,77.0,,,1.72,1.0
2025-07-22,10:00:00,181,20,2.0,29.6,70.0,,,2.32,1.0
2025-07-22,11:00:00,181,27,1.5,30.1,68.0,,,2.54,0.8
2025-07-22,12:00:00,181,23,2.3,31.3,62.0,,,3.13,0.8
2025-07-22,13:00:00,181,20,2.4,31.9,61.0,,,3.19,0.8
2025-07-22,14:00:00,181,25,3.0,32.4,57.0,,,3.16,1.0
2025-07-22,15:00:00,181,25,2.6,32.1,57.0,,,2.95,0.8
2025-07-22,16:00:00,181,36,2.9,29.7,72.0,,,1.42,0.4
2025-07-22,17:00:00,181,36,2.9,29.8,73.0,,,1.83,1.0
2025-07-22,18:00:00,181,2,2.5,29.3,73.0,,,0.82,0.9
2025-07-22,19:00:00,181,5,1.9,29.2,75.0,,,0.59,0.8
2025-07-22,20:00:00,181,5,2.6,28.1,82.0,,,0.08,0.0
2025-07-22,21:00:00,181,0,0.3,26.7,90.0,,,,
2025-07-22,22:00:00,181,5,0.5,26.2,90.0,,,,
2025-07-22,23:00:00,181,27,0.7,26.3,86.0,,,,
2025-07-23,00:00:00,181,0,0.0,25.2,92.0,,,,
2025-07-23,01:00:00,181,20,0.7,24.7,93.0,,,,
2025-07-23,02:00:00,181,0,0.0,24.2,95.0,,,,
2025-07-23,03:00:00,181,0,0.0,23.7,96.0,,,,
2025-07-23,04:00:00,181,0,0.4,23.6,97.0,,,,
2025-07-23,05:00:00,181,2,0.9,23.4,96.0,,,,
2025-07-23,06:00:00,181,0,0.3,23.3,97.0,,,0.02,0.0
2025-07-23,07:00:00,181,2,1.2,24.8,95.0,,,0.27,0.3
2025-07-23,08:00:00,181,5,2.3,25.7,89.0,,,1.16,0.9
2025-07-23,09:00:00,181,5,2.4,27.5,82.0,,,1.58,0.6
2025-07-23,10:00:00,181,36,2.1,28.8,76.0,,,2.49,1.0
2025-07-23,11:00:00,181,11,2.3,29.9,69.0,,,3.07,1.0
2025-07-23,12:00:00,181,9,2.4,30.2,67.0,,,2.90,1.0
2025-07-23,13:00:00,181,5,1.4,31.2,65.0,,,3.18,1.0
2025-07-23,14:00:00,181,2,2.1,32.5,61.0,,,2.85,0.8
2025-07-23,15:00:00,181,36,2.3,32.3,62.0,,,2.54,0.8
2025-07-23,16:00:00,181,36,2.3,31.8,63.0,,,1.87,0.9
2025-07-23,17:00:00,181,5,2.5,32.1,61.0,,,1.48,1.0
2025-07-23,18:00:00,181,5,2.8,31.5,63.0,,,1.20,0.8
2025-07-23,19:00:00,181,5,2.8,30.7,64.0,,,0.59,1.0
2025-07-23,20:00:00,181,0,0.3,28.5,76.0,,,0.07,0.3
2025-07-23,21:00:00,181,0,0.4,26.9,86.0,,,,
2025-07-23,22:00:00,181,2,0.6,26.7,86.0,,,,
2025-07-23,23:00:00,181,5,0.8,26.4,85.0,,,,
2025-07-24,00:00:00,181,14,2.3,26.2,82.0,,,,
2025-07-24,01:00:00,181,0,0.0,25.2,88.0,,,,
2025-07-24,02:00:00,181,25,0.9,24.8,90.0,,,,
2025-07-24,03:00:00,181,0,0.0,24.1,94.0,,,,
2025-07-24,04:00:00,181,0,0.0,23.6,94.0,,,,
2025-07-24,05:00:00,181,0,0.0,23.4,95.0,,,,
2025-07-24,06:00:00,181,0,0.0,23.4,96.0,,,0.02,0.0
2025-07-24,07:00:00,181,0,0.0,23.9,95.0,,,0.13,0.0
2025-07-24,08:00:00,181,32,0.6,26.1,85.0,,,0.76,0.6
2025-07-24,09:00:00,181,2,2.0,27.8,80.0,,,1.77,1.0
2025-07-24,10:00:00,181,5,1.8,29.4,73.0,,,2.32,1.0
2025-07-24,11:00:00,181,2,2.6,30.9,70.0,,,2.70,1.0
2025-07-24,12:00:00,181,36,1.5,31.9,59.0,,,3.44,1.0
2025-07-24,13:00:00,181,29,2.0,32.7,57.0,,,3.63,1.0
2025-07-24,14:00:00,181,32,1.2,34.0,52.0,,,3.44,1.0
2025-07-24,15:00:00,181,2,2.0,34.1,53.0,,,3.19,1.0
2025-07-24,16:00:00,181,32,1.0,34.4,48.0,,,2.67,1.0
2025-07-24,17:00:00,181,36,2.4,33.6,55.0,,,1.89,1.0
2025-07-24,18:00:00,181,7,2.6,32.8,57.0,,,1.23,1.0
2025-07-24,19:00:00,181,2,2.8,31.3,65.0,,,0.54,1.0
2025-07-24,20:00:00,181,5,1.2,29.5,77.0,,,0.07,0.3
2025-07-24,21:00:00,181,36,0.6,27.6,88.0,,,,
2025-07-24,22:00:00,181,0,0.4,27.4,86.0,,,,
2025-07-24,23:00:00,181,0,0.0,26.6,89.0,,,,
2025-07-25,00:00:00,181,0,0.0,25.5,92.0,,,,
2025-07-25,01:00:00,181,0,0.0,25.1,93.0,,,,
2025-07-25,02:00:00,181,0,0.4,24.6,94.0,,,,
2025-07-25,03:00:00,181,0,0.0,24.4,94.0,,,,
2025-07-25,04:00:00,181,2,1.4,23.9,95.0,,,,
2025-07-25,05:00:00,181,0,0.3,23.3,96.0,,,,
2025-07-25,06:00:00,181,0,0.3,23.2,97.0,,,0.02,0.0
2025-07-25,07:00:00,181,2,1.7,25.1,91.0,,,0.44,0.9
2025-07-25,08:00:00,181,7,0.9,27.6,77.0,,,1.17,1.0
2025-07-25,09:00:00,181,7,0.7,28.8,73.0,,,1.76,1.0
2025-07-25,10:00:00,181,16,2.1,31.2,65.0,,,2.51,1.0
2025-07-25,11:00:00,181,20,2.3,31.9,60.0,,,3.05,1.0
2025-07-25,12:00:00,181,5,2.0,32.8,57.0,,,3.32,1.0
2025-07-25,13:00:00,181,36,2.0,33.4,57.0,,,3.59,1.0
2025-07-25,14:00:00,181,2,1.9,34.1,56.0,,,3.08,0.9
