# YYMMDDHHMI STN  WD   WS GST  GST  GST     PA     PS PT    PR    TA    TD    HM    PV     RN     RN     RN     RN     SD     SD     SD WC WP WW                      CA  CA   CH CT        CT  CT  CT    VS   SS    SI ST    TS    TE    TE    TE    TE  ST   WH BF IR IX
#        KST  ID  16  m/s  WD   WS   TM    hPa    hPa  -   hPa     C     C     %   hPa     mm    DAY    JUN    INT    HR3    DAY    TOT -- -- ---------------------- TOT MID  MIN -------- TOP MID LOW                  GD     C     5    10    20    30 SEA    m --  -  -
202411170800 236  32  2.2  -9 -9.0   -9 1020.3 1021.9 -9  -9.0  10.8   3.7  62.0   8.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   9   34 -         -9  -9  -9  4971  0.0 -9.00 -9  11.2 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411170900 236  32  1.4  -9 -9.0   -9 1021.0 1022.6  2   2.3  10.7   4.1  64.0   8.2   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10  10   26 -         -9  -9  -9  5000  0.0 -9.00 -9  11.7 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411171000 236  29  2.0  -9 -9.0   -9 1022.2 1023.8 -9  -9.0  10.9   1.1  51.0   6.6   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   8   29 -         -9  -9  -9  5000  0.0 -9.00 -9  12.2 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411171100 236  34  1.1  -9 -9.0   -9 1021.9 1023.5 -9  -9.0  11.1  -0.1  46.0   6.1   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10  10   33 -         -9  -9  -9  5000  0.0 -9.00 -9  14.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411171200 236  32  2.1  -9 -9.0   -9 1022.1 1023.7  0   1.1  10.8  -0.9  44.0   5.7   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10  10   40 -         -9  -9  -9  5000  0.0 -9.00 -9  13.6 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411171300 236  32  1.9  -9 -9.0   -9 1022.0 1023.6 -9  -9.0  10.9  -1.2  43.0   5.6   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10  10   39 -         -9  -9  -9  5000  0.0 -9.00 -9  13.7 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411171400 236  32  1.7  -9 -9.0   -9 1021.7 1023.3 -9  -9.0  10.5  -2.2  41.0   5.2   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10  10   46 -         -9  -9  -9  5000  0.0 -9.00 -9  14.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411171500 236  32  1.6  -9 -9.0   -9 1021.9 1023.5  5  -0.2  10.6  -2.4  40.0   5.1   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10  10   44 -         -9  -9  -9  5000  0.0 -9.00 -9  13.4 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411171600 236  32  2.4  -9 -9.0   -9 1022.6 1024.2 -9  -9.0   9.7  -3.2  40.0   4.8   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10  10   47 -         -9  -9  -9  5000  0.0 -9.00 -9  11.3 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411171700 236  32  1.9  -9 -9.0   -9 1023.2 1024.9 -9  -9.0   8.9  -3.6  41.0   4.7   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  5000  0.6 -9.00 -9   8.2 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411171800 236  34  0.6  -9 -9.0   -9 1024.3 1026.0  2   2.5   6.6  -2.5  52.0   5.1   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        1   0   -9 -         -9  -9  -9  5000  0.0 -9.00 -9   6.5 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411171900 236   0  0.4  -9 -9.0   -9 1024.8 1026.5 -9  -9.0   5.5  -2.1  58.0   5.2   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        6   0   -9 -         -9  -9  -9  5000 -9.0 -9.00 -9   5.6 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411172000 236  32  1.0  -9 -9.0   -9 1025.5 1027.2 -9  -9.0   6.8  -4.3  45.0   4.4   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        4   0   -9 -         -9  -9  -9  5000 -9.0 -9.00 -9   5.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411172100 236  32  2.1  -9 -9.0   -9 1026.7 1028.4  2   2.4   7.3  -4.1  44.0   4.5   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  5000 -9.0 -9.00 -9   5.3 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411172200 236  34  3.5  -9 -9.0   -9 1027.5 1029.2 -9  -9.0   6.8  -3.7  47.0   4.6   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  5000 -9.0 -9.00 -9   5.2 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411172300 236  34  2.4  -9 -9.0   -9 1028.1 1029.8 -9  -9.0   5.9  -3.7  50.0   4.6   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  5000 -9.0 -9.00 -9   4.5 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411180000 236  34  1.2  -9 -9.0   -9 1028.7 1030.4  2   2.0   5.0  -4.3  51.0   4.4   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  5000 -9.0 -9.00 -9   3.8 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411180100 236  34  1.8  -9 -9.0   -9 1029.1 1030.8 -9  -9.0   4.5  -6.4  45.0   3.8   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  5000 -9.0 -9.00 -9   3.3 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411180200 236  34  1.0  -9 -9.0   -9 1029.5 1031.2 -9  -9.0   3.7  -7.7  43.0   3.4   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  5000 -9.0 -9.00 -9   2.6 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411180300 236   2  0.6  -9 -9.0   -9 1030.1 1031.8  2   1.4   2.7  -8.3  44.0   3.3   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  5000 -9.0 -9.00 -9   1.8 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411180400 236  36  1.4  -9 -9.0   -9 1030.3 1032.0 -9  -9.0   3.3  -9.6  38.0   3.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  5000 -9.0 -9.00 -9   1.8 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411180500 236  34  1.9  -9 -9.0   -9 1030.7 1032.4 -9  -9.0   3.2 -10.8  35.0   2.7   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  5000 -9.0 -9.00 -9   1.6 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411180600 236  32  2.0  -9 -9.0   -9 1031.2 1032.9  2   1.1   3.3 -13.5  28.0   2.2   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  5000 -9.0 -9.00 -9   1.4 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411180700 236  32  1.9  -9 -9.0   -9 1031.6 1033.3 -9  -9.0   3.0 -12.5  31.0   2.3   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  5000 -9.0 -9.00 -9   1.2 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411180800 236  32  1.8  -9 -9.0   -9 1032.2 1033.9 -9  -9.0   3.4 -12.5  30.0   2.3   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  5000  0.6 -9.00 -9   2.3 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411180900 236  32  1.5  -9 -9.0   -9 1032.5 1034.2  2   1.3   4.5 -12.0  29.0   2.4   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  5000  1.0 -9.00 -9  10.6 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411181000 236  32  2.6  -9 -9.0   -9 1032.7 1034.4 -9  -9.0   5.1 -12.8  26.0   2.3   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  5000  1.0 -9.00 -9  13.7 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411181100 236  34  1.8  -9 -9.0   -9 1032.3 1034.0 -9  -9.0   6.2 -14.5  21.0   2.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  5000  1.0 -9.00 -9  17.5 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411181200 236   2  1.7  -9 -9.0   -9 1031.7 1033.4  8  -0.8   7.1 -13.8  21.0   2.1   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  5000  1.0 -9.00 -9  19.5 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411181300 236  32  1.7  -9 -9.0   -9 1030.6 1032.3 -9  -9.0   7.9 -13.7  20.0   2.1   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  5000  1.0 -9.00 -9  20.3 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411181400 236  32  1.4  -9 -9.0   -9 1029.8 1031.5 -9  -9.0   8.4 -13.3  20.0   2.2   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  5000  1.0 -9.00 -9  20.2 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411181500 236  32  1.4  -9 -9.0   -9 1029.5 1031.2  7  -2.2   8.9 -13.5  19.0   2.2   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  5000  1.0 -9.00 -9  18.2 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411181600 236   5  0.8  -9 -9.0   -9 1029.8 1031.5 -9  -9.0   8.3 -12.8  21.0   2.3   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  5000  1.0 -9.00 -9  10.8 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411181700 236  34  0.9  -9 -9.0   -9 1029.9 1031.6 -9  -9.0   6.4 -10.3  29.0   2.8   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  5000  0.8 -9.00 -9   6.6 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411181800 236  36  1.0  -9 -9.0   -9 1030.1 1031.8  2   0.6   4.6  -8.8  37.0   3.1   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        5   0   -9 -         -9  -9  -9  4936  0.0 -9.00 -9   4.6 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411181900 236   0  0.3  -9 -9.0   -9 1030.8 1032.5 -9  -9.0   2.9  -7.3  47.0   3.5   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        4   0   -9 -         -9  -9  -9  4864 -9.0 -9.00 -9   3.3 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411182000 236  36  1.0  -9 -9.0   -9 1031.4 1033.1 -9  -9.0   2.1  -7.0  51.0   3.6   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        3   0   -9 -         -9  -9  -9  4437 -9.0 -9.00 -9   2.5 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411182100 236   0  0.3  -9 -9.0   -9 1031.6 1033.3  2   1.5   0.5  -5.9  62.0   3.9   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  3685 -9.0 -9.00 -9   1.7 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411182200 236   0  0.1  -9 -9.0   -9 1031.3 1033.0 -9  -9.0  -0.8  -5.2  72.0   4.2   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  3252 -9.0 -9.00 -9   0.8 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411182300 236   0  0.2  -9 -9.0   -9 1031.6 1033.3 -9  -9.0  -0.3  -5.4  68.0   4.1   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  2696 -9.0 -9.00 -9   0.6 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411190000 236   0  0.1  -9 -9.0   -9 1031.6 1033.3  4   0.0  -1.2  -4.7  77.0   4.3   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  3141 -9.0 -9.00 -9   0.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411190100 236   0  0.0  -9 -9.0   -9 1031.7 1033.4 -9  -9.0  -1.7  -4.8  79.0   4.3   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        3   0   -9 -         -9  -9  -9  2813 -9.0 -9.00 -9   0.0 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411190200 236  25  0.5  -9 -9.0   -9 1031.8 1033.5 -9  -9.0  -1.5  -4.6  79.0   4.3   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   0   -9 -         -9  -9  -9  2773 -9.0 -9.00 -9   0.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411190300 236   0  0.1  -9 -9.0   -9 1031.8 1033.5  1   0.2  -2.0  -4.9  80.0   4.2   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        4   0   -9 -         -9  -9  -9  2823 -9.0 -9.00 -9   0.0 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411190400 236   0  0.4  -9 -9.0   -9 1031.3 1033.0 -9  -9.0  -2.2  -4.8  82.0   4.3   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   0   -9 -         -9  -9  -9  2703 -9.0 -9.00 -9  -0.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411190500 236   0  0.4  -9 -9.0   -9 1031.4 1033.1 -9  -9.0  -1.6  -5.1  77.0   4.2   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        4   0   -9 -         -9  -9  -9  2834 -9.0 -9.00 -9  -0.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411190600 236   0  0.1  -9 -9.0   -9 1031.1 1032.8  7  -0.7  -2.0  -4.8  81.0   4.3   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  2624 -9.0 -9.00 -9  -0.5 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411190700 236   0  0.4  -9 -9.0   -9 1031.4 1033.1 -9  -9.0  -2.5  -4.5  86.0   4.4   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  2324 -9.0 -9.00 -9  -0.5 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411190800 236   0  0.2  -9 -9.0   -9 1031.0 1032.7 -9  -9.0  -2.0  -4.0  86.0   4.5   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  2072  0.5 -9.00 -9   0.3 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411190900 236  34  0.8  -9 -9.0   -9 1030.9 1032.6  8  -0.2   1.6  -4.4  64.0   4.4   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        2   0   -9 -         -9  -9  -9  3581  1.0 -9.00 -9   7.3 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411191000 236  34  1.0  -9 -9.0   -9 1030.2 1031.9 -9  -9.0   5.0  -2.1  60.0   5.2   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        5   5   49 -         -9  -9  -9  3580  1.0 -9.00 -9  14.9 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411191100 236  29  1.0  -9 -9.0   -9 1030.1 1031.8 -9  -9.0   7.4  -1.8  52.0   5.4   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        8   4   41 -         -9  -9  -9  4463  1.0 -9.00 -9  17.2 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411191200 236  23  0.9  -9 -9.0   -9 1029.1 1030.8  7  -1.8   8.9  -1.5  48.0   5.5   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        8   2   15 -         -9  -9  -9  4502  0.3 -9.00 -9  17.8 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411191300 236  20  0.5  -9 -9.0   -9 1027.6 1029.3 -9  -9.0  10.5  -1.2  44.0   5.6   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        8   8   43 -         -9  -9  -9  4943  0.5 -9.00 -9  20.4 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411191400 236  25  1.2  -9 -9.0   -9 1027.1 1028.7 -9  -9.0  11.5  -3.0  36.0   4.9   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        8   6   27 -         -9  -9  -9  4886  0.8 -9.00 -9  18.5 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411191500 236  27  0.8  -9 -9.0   -9 1026.6 1028.2  7  -2.6  11.8  -1.7  39.0   5.4   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        9   9   24 -         -9  -9  -9  4879  0.0 -9.00 -9  15.7 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411191600 236  23  0.8  -9 -9.0   -9 1026.5 1028.1 -9  -9.0  11.7  -0.8  42.0   5.8   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10  10   43 -         -9  -9  -9  5000  0.0 -9.00 -9  13.0 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411191700 236  20  1.1  -9 -9.0   -9 1026.2 1027.9 -9  -9.0  10.5   0.2  49.0   6.2   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        9   9   27 -         -9  -9  -9  4882  0.0 -9.00 -9  10.5 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411191800 236   0  0.1  -9 -9.0   -9 1026.3 1028.0  5  -0.2   8.7   0.6  57.0   6.4   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        7   2   14 -         -9  -9  -9  4841  0.0 -9.00 -9   8.3 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411191900 236   0  0.0  -9 -9.0   -9 1026.4 1028.1 -9  -9.0   6.6   0.2  64.0   6.2   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        4   4   14 -         -9  -9  -9  4125 -9.0 -9.00 -9   6.5 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411192000 236   0  0.0  -9 -9.0   -9 1026.2 1027.9 -9  -9.0   4.7   1.1  78.0   6.6   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        3   1   -9 -         -9  -9  -9  2728 -9.0 -9.00 -9   4.9 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411192100 236   0  0.1  -9 -9.0   -9 1026.3 1028.0  4   0.0   3.7   0.9  82.0   6.5   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        3   1   14 -         -9  -9  -9  2714 -9.0 -9.00 -9   4.2 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411192200 236   0  0.0  -9 -9.0   -9 1026.3 1028.0 -9  -9.0   2.5   0.3  86.0   6.2   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  2543 -9.0 -9.00 -9   3.4 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411192300 236   0  0.0  -9 -9.0   -9 1026.2 1027.9 -9  -9.0   2.0   0.3  89.0   6.2   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        2   2   12 -         -9  -9  -9  2179 -9.0 -9.00 -9   3.5 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411200000 236   0  0.0  -9 -9.0   -9 1026.0 1027.7  7  -0.3   1.2  -0.5  88.0   5.9   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        5   1   27 -         -9  -9  -9  2439 -9.0 -9.00 -9   2.7 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411200100 236   0  0.1  -9 -9.0   -9 1025.8 1027.5 -9  -9.0   0.7  -0.3  93.0   6.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        3   1   -9 -         -9  -9  -9  1868 -9.0 -9.00 -9   2.0 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411200200 236   0  0.0  -9 -9.0   -9 1025.7 1027.4 -9  -9.0  -0.2  -1.0  94.0   5.7   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        2   0   -9 -         -9  -9  -9  1451 -9.0 -9.00 -9   1.3 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411200300 236   0  0.0  -9 -9.0   -9 1025.9 1027.6  5  -0.1  -0.8  -1.3  96.0   5.6   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        6   0   -9 -         -9  -9  -9  1267 -9.0 -9.00 -9   0.8 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411200400 236   0  0.0  -9 -9.0   -9 1025.5 1027.2 -9  -9.0  -1.1  -1.3  98.0   5.6   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        3   0   -9 -         -9  -9  -9  1033 -9.0 -9.00 -9   0.6 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411200500 236   0  0.0  -9 -9.0   -9 1025.5 1027.2 -9  -9.0  -0.8  -1.2  97.0   5.6   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        6   0   -9 -         -9  -9  -9  1204 -9.0 -9.00 -9   1.0 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411200600 236   0  0.0  -9 -9.0   -9 1025.4 1027.1  7  -0.5  -0.9  -1.3  97.0   5.6   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        5   5   34 -         -9  -9  -9   941 -9.0 -9.00 -9   1.4 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411200700 236   0  0.0  -9 -9.0   -9 1025.0 1026.7 -9  -9.0  -0.9  -1.3  97.0   5.6   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        6   0   -9 -         -9  -9  -9   908 -9.0 -9.00 -9   1.2 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411200800 236   0  0.0  -9 -9.0   -9 1025.4 1027.1 -9  -9.0  -0.3  -0.7  97.0   5.8   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        9   0   -9 -         -9  -9  -9   881  0.0 -9.00 -9   2.3 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411200900 236   0  0.1  -9 -9.0   -9 1026.0 1027.7  3   0.6   1.2  -0.1  91.0   6.1   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        8   3   74 -         -9  -9  -9   973  0.4 -9.00 -9   6.0 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411201000 236   0  0.3  -9 -9.0   -9 1025.6 1027.3 -9  -9.0   4.1   1.1  81.0   6.6   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        7   5   63 -         -9  -9  -9  1596  0.5 -9.00 -9  10.9 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411201100 236  29  0.7  -9 -9.0   -9 1025.2 1026.9 -9  -9.0   7.5   1.1  64.0   6.6   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        8   1   69 -         -9  -9  -9  2248  0.7 -9.00 -9  16.0 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411201200 236  29  0.8  -9 -9.0   -9 1023.9 1025.5  7  -2.2   9.8  -1.2  46.0   5.6   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        8   2   67 -         -9  -9  -9  2983  1.0 -9.00 -9  20.3 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202411201300 236  36  1.1  -9 -9.0   -9 1023.0 1024.6 -9  -9.0  11.7  -0.4  43.0   5.9   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        7   0   -9 -         -9  -9  -9  3075  1.0 -9.00 -9  23.5 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
