#START7777
#2345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234
# YYMMDDHHMI STN  WD   WS GST  GST  GST     PA     PS PT    PR    TA    TD    HM    PV     RN     RN     RN     RN     SD     SD     SD WC WP WW                      CA  CA   CH CT        CT  CT  CT    VS   SS    SI ST    TS    TE    TE    TE    TE  ST   WH BF IR IX
#        KST  ID  16  m/s  WD   WS   TM    hPa    hPa  -   hPa     C     C     %   hPa     mm    DAY    JUN    INT    HR3    DAY    TOT -- -- ---------------------- TOT MID  MIN -------- TOP MID LOW                  GD     C     5    10    20    30 SEA    m --  -  -
202409170300 236   0  0.0  -9 -9.0   -9 1014.3 1015.8  7  -0.5  25.6  23.8  90.0  29.5   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        8   7   64 -         -9  -9  -9  5000 -9.0 -9.00 -9  26.3 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202409170400 236   0  0.1  -9 -9.0   -9 1014.3 1015.8 -9  -9.0  25.2  23.8  92.0  29.5   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        8   2   25 -         -9  -9  -9  5000 -9.0 -9.00 -9  26.2 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202409170500 236   0  0.3  -9 -9.0   -9 1014.2 1015.7 -9  -9.0  25.3  24.0  93.0  29.8   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        8   8   25 -         -9  -9  -9  5000 -9.0 -9.00 -9  26.2 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202409170600 236   0  0.2  -9 -9.0   -9 1014.4 1015.9  3   0.1  25.0  23.9  94.0  29.7   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        8   5   16 -         -9  -9  -9  5000 -9.0 -9.00 -9  25.9 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202409170700 236   0  0.1  -9 -9.0   -9 1014.7 1016.2 -9  -9.0  25.7  23.7  89.0  29.3   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        7   7   64 -         -9  -9  -9  5000  0.2 -9.00 -9  27.0 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202409170800 236   0  0.1  -9 -9.0   -9 1014.9 1016.4 -9  -9.0  27.2  24.2  84.0  30.2   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        5   2   -9 -         -9  -9  -9  4838  0.6 -9.00 -9  29.8 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202409170900 236   2  0.7  -9 -9.0   -9 1014.8 1016.3  0   0.4  29.6  24.6  75.0  30.9   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        5   0   -9 -         -9  -9  -9  4836  1.0 -9.00 -9  37.4 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202409171000 236   0  0.4  -9 -9.0   -9 1014.7 1016.2 -9  -9.0  30.7  25.0  72.0  31.7   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        5   2   -9 -         -9  -9  -9  5000  0.7 -9.00 -9  43.7 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202409171100 236  36  0.7  -9 -9.0   -9 1014.4 1015.9 -9  -9.0  32.2  24.7  65.0  31.1   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        1   0   -9 -         -9  -9  -9  5000  1.0 -9.00 -9  50.0 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202409171200 236  36  0.9  -9 -9.0   -9 1013.9 1015.4  7  -0.9  34.0  24.2  57.0  30.2   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        4   0   -9 -         -9  -9  -9  5000  1.0 -9.00 -9  55.2 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202409171300 236  32  0.8  -9 -9.0   -9 1013.2 1014.7 -9  -9.0  34.0  24.2  57.0  30.2   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        6   3   12 -         -9  -9  -9  5000  0.7 -9.00 -9  48.4 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202409171400 236  27  0.9  -9 -9.0   -9 1012.6 1014.1 -9  -9.0  35.6  25.4  56.0  32.4   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        6   5   12 -         -9  -9  -9  5000  0.6 -9.00 -9  56.5 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202409171500 236  29  1.4  -9 -9.0   -9 1012.0 1013.5  7  -1.9  35.2  25.9  59.0  33.4   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        6   6   12 -         -9  -9  -9  5000  0.5 -9.00 -9  49.4 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202409171600 236  32  1.4  -9 -9.0   -9 1011.9 1013.4 -9  -9.0  33.3  26.0  66.0  33.6    0.0    0.0    0.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        6   2   13 -         -9  -9  -9  4090  0.5 -9.00 -9  41.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  1 -9
202409171700 236  29  1.6  -9 -9.0   -9 1011.8 1013.3 -9  -9.0  32.9  25.9  67.0  33.4   -9.0    0.0    0.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        4   1   76 -         -9  -9  -9  5000  0.7 -9.00 -9  37.2 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202409171800 236  32  1.4  -9 -9.0   -9 1011.8 1013.3  6  -0.2  31.9  25.7  70.0  33.0   -9.0    0.0    0.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        5   0   -9 -         -9  -9  -9  5000  0.9 -9.00 -9  34.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202409171900 236  34  0.5  -9 -9.0   -9 1012.3 1013.8 -9  -9.0  30.1  25.1  75.0  31.9   -9.0    0.0    0.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        2   0   -9 -         -9  -9  -9  5000  0.1 -9.00 -9  31.3 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202409172000 236   0  0.1  -9 -9.0   -9 1012.9 1014.4 -9  -9.0  29.1  25.2  80.0  32.1   -9.0    0.0    0.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        5   0   -9 -         -9  -9  -9  5000 -9.0 -9.00 -9  30.0 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202409172100 236   0  0.1  -9 -9.0   -9 1012.8 1014.3  0   1.0  28.0  25.4  86.0  32.4   -9.0    0.0    0.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        3   1   64 -         -9  -9  -9  4948 -9.0 -9.00 -9  29.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202409172200 236   0  0.2  -9 -9.0   -9 1012.9 1014.4 -9  -9.0  27.5  25.3  88.0  32.2   -9.0    0.0    0.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        3   0   -9 -         -9  -9  -9  4926 -9.0 -9.00 -9  28.4 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202409172300 236   0  0.1  -9 -9.0   -9 1012.7 1014.2 -9  -9.0  26.9  25.4  92.0  32.4   -9.0    0.0    0.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        3   0   -9 -         -9  -9  -9  4170 -9.0 -9.00 -9  27.8 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202409180000 236   0  0.1  -9 -9.0   -9 1012.5 1014.0  8  -0.3  26.8  25.5  93.0  32.6   -9.0    0.0    0.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        3   0   -9 -         -9  -9  -9  3910 -9.0 -9.00 -9  27.3 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202409180100 236   0  0.1  -9 -9.0   -9 1012.4 1013.9 -9  -9.0  26.2  25.5  96.0  32.6   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  3173 -9.0 -9.00 -9  27.0 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202409180200 236   0  0.1  -9 -9.0   -9 1012.4 1013.9 -9  -9.0  25.7  25.1  97.0  31.9   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        6   2   49 -         -9  -9  -9  2425 -9.0 -9.00 -9  26.7 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202409180300 236   0  0.2  -9 -9.0   -9 1012.2 1013.7  7  -0.3  25.8  25.1  96.0  31.9   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        5   5   18 -         -9  -9  -9  2787 -9.0 -9.00 -9  26.9 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202409180400 236   0  0.1  -9 -9.0   -9 1012.4 1013.9 -9  -9.0  25.7  25.3  98.0  32.2   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        7   5    2 -         -9  -9  -9  1945 -9.0 -9.00 -9  26.9 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202409180500 236   0  0.0  -9 -9.0   -9 1012.5 1014.0 -9  -9.0  25.9  25.2  96.0  32.1   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        8   4   16 -         -9  -9  -9  2666 -9.0 -9.00 -9  27.3 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202409180600 236   0  0.0  -9 -9.0   -9 1012.6 1014.1  2   0.4  26.0  25.3  96.0  32.2   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        8   8   24 -         -9  -9  -9  2527 -9.0 -9.00 -9  27.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202409180700 236   0  0.2  -9 -9.0   -9 1012.9 1014.4 -9  -9.0  26.2  25.5  96.0  32.6   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        8   1   21 -         -9  -9  -9  2004  0.0 -9.00 -9  27.8 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202409180800 236   0  0.2  -9 -9.0   -9 1013.0 1014.5 -9  -9.0  26.6  25.3  93.0  32.2   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        8   2    2 -         -9  -9  -9    -9  0.0 -9.00 -9  29.5 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202409180900 236  20  0.5  -9 -9.0   -9 1013.3 1014.8  2   0.7  28.0  25.8  88.0  33.2   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        6   6   13 -         -9  -9  -9    -9  0.2 -9.00 -9  33.0 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202409181000 236  29  0.6  -9 -9.0   -9 1013.4 1014.9 -9  -9.0  29.4  25.5  80.0  32.6   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        7   7   26 -         -9  -9  -9  3177  0.1 -9.00 -9  37.4 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202409181100 236  18  0.5  -9 -9.0   -9 1012.9 1014.4 -9  -9.0  31.2  25.5  72.0  32.6   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        7   0   -9 -         -9  -9  -9  4930  0.9 -9.00 -9  45.9 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202409181200 236  16  0.7  -9 -9.0   -9 1012.5 1014.0  8  -0.8  32.3  25.1  66.0  31.9   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        4   0   -9 -         -9  -9  -9  4292  0.9 -9.00 -9  52.0 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202409181300 236  25  1.0  -9 -9.0   -9 1011.9 1013.4 -9  -9.0  33.7  25.3  62.0  32.2   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        7   2   42 -         -9  -9  -9  4114  0.8 -9.00 -9  53.9 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202409181400 236  20  1.0  -9 -9.0   -9 1011.2 1012.7 -9  -9.0  33.8  26.0  64.0  33.6   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        7   1   32 -         -9  -9  -9  4994  0.3 -9.00 -9  47.9 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202409181500 236  34  1.9  -9 -9.0   -9 1011.3 1012.8  5  -1.2  31.0  22.5  61.0  27.2   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        9   3   10 -         -9  -9  -9  5000  0.5 -9.00 -9  52.0 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202409181600 236  36  0.9  -9 -9.0   -9 1010.5 1012.0 -9  -9.0  32.2  23.9  62.0  29.7   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        1   0   -9 -         -9  -9  -9  5000  1.0 -9.00 -9  44.4 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202409181700 236  36  0.6  -9 -9.0   -9 1011.0 1012.5 -9  -9.0  32.4  25.2  66.0  32.1   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        5   0   -9 -         -9  -9  -9  5000  1.0 -9.00 -9  38.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202409181800 236  36  1.0  -9 -9.0   -9 1011.4 1012.9  3   0.1  31.8  25.1  68.0  31.9   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        5   2   18 -         -9  -9  -9  5000  0.9 -9.00 -9  35.3 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202409181900 236   7  1.1  -9 -9.0   -9 1012.6 1014.1 -9  -9.0  26.5  24.3  88.0  30.4    0.4    0.4    0.4   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        8   8   11 -         -9  -9  -9  4851  0.0 -9.00 -9  29.0 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  1 -9
202409182000 236  11  0.8  -9 -9.0   -9 1013.9 1015.4 -9  -9.0  25.1  23.3  90.0  28.6    0.1    0.5    0.5   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   6   14 -         -9  -9  -9  2298 -9.0 -9.00 -9  26.6 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  1 -9
202409182100 236  36  1.1  -9 -9.0   -9 1013.8 1015.3  0   2.4  24.3  23.7  97.0  29.3    3.0    3.5    3.5   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        4   2   -9 -         -9  -9  -9  4698 -9.0 -9.00 -9  26.8 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  1 -9
202409182200 236   0  0.1  -9 -9.0   -9 1014.0 1015.5 -9  -9.0  24.2  23.8  98.0  29.5   -9.0    3.5    3.5   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        5   0   -9 -         -9  -9  -9   898 -9.0 -9.00 -9  26.6 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202409182300 236   0  0.0  -9 -9.0   -9 1013.8 1015.3 -9  -9.0  24.1  23.9  99.0  29.7   -9.0    3.5    3.5   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        4   3   33 -         -9  -9  -9  1474 -9.0 -9.00 -9  26.3 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202409190000 236   0  0.1  -9 -9.0   -9 1013.3 1014.8  8  -0.5  24.3  24.1  99.0  30.0   -9.0    3.5    3.5   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        7   4    1 -         -9  -9  -9  2643 -9.0 -9.00 -9  26.2 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202409190100 236   0  0.2  -9 -9.0   -9 1013.2 1014.7 -9  -9.0  24.2  24.0  99.0  29.8   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        8   5    1 -         -9  -9  -9  1690 -9.0 -9.00 -9  26.0 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202409190200 236   0  0.2  -9 -9.0   -9 1013.2 1014.7 -9  -9.0  24.2  24.0  99.0  29.8   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        8   8    1 -         -9  -9  -9  1445 -9.0 -9.00 -9  26.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202409190300 236   0  0.2  -9 -9.0   -9 1013.0 1014.5  7  -0.3  24.1  23.9  99.0  29.7   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        7   7    1 -         -9  -9  -9   959 -9.0 -9.00 -9  26.0 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202409190400 236   0  0.1  -9 -9.0   -9 1013.2 1014.7 -9  -9.0  24.2  24.0  99.0  29.8   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        7   7   -9 -         -9  -9  -9   803 -9.0 -9.00 -9  26.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202409190500 236   0  0.2  -9 -9.0   -9 1013.3 1014.8 -9  -9.0  24.3  24.1  99.0  30.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        8   8   -9 -         -9  -9  -9  1095 -9.0 -9.00 -9  25.9 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202409190600 236   0  0.1  -9 -9.0   -9 1013.5 1015.0  2   0.5  24.2  24.0  99.0  29.8   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        7   7   -9 -         -9  -9  -9  1016 -9.0 -9.00 -9  25.9 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202409190700 236   0  0.1  -9 -9.0   -9 1013.7 1015.2 -9  -9.0  24.4  24.2  99.0  30.2   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        7   7   -9 -         -9  -9  -9  1161  0.0 -9.00 -9  26.3 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202409190800 236   0  0.1  -9 -9.0   -9 1014.2 1015.7 -9  -9.0  24.8  24.4  98.0  30.6   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        7   7    1 -         -9  -9  -9  1637  0.0 -9.00 -9  27.7 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202409190900 236   0  0.4  -9 -9.0   -9 1014.5 1016.0  2   1.0  26.6  25.0  91.0  31.7   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        5   5    1 -         -9  -9  -9  2519  0.2 -9.00 -9  32.3 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202409191000 236   0  0.4  -9 -9.0   -9 1014.4 1015.9 -9  -9.0  28.4  24.8  81.0  31.3   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        6   0   -9 -         -9  -9  -9  4815  1.0 -9.00 -9  35.7 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202409191100 236   0  0.4  -9 -9.0   -9 1013.8 1015.3 -9  -9.0  30.4  25.4  75.0  32.4   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        7   0   -9 -         -9  -9  -9  5000  1.0 -9.00 -9  38.0 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202409191200 236  18  0.6  -9 -9.0   -9 1013.4 1014.9  7  -1.1  32.1  24.9  66.0  31.5   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        8   0   -9 -         -9  -9  -9  5000  0.9 -9.00 -9  39.8 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202409191300 236  18  0.5  -9 -9.0   -9 1012.8 1014.3 -9  -9.0  32.4  24.9  65.0  31.5   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        9   0   -9 -         -9  -9  -9  5000  0.4 -9.00 -9  40.3 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202409191400 236  20  0.6  -9 -9.0   -9 1012.2 1013.7 -9  -9.0  34.0  25.4  61.0  32.4   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        7   0   -9 -         -9  -9  -9  5000  0.4 -9.00 -9  44.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202409191500 236  25  0.6  -9 -9.0   -9 1011.5 1013.0  7  -1.9  34.2  22.6  51.0  27.4   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        8   2   35 -         -9  -9  -9  5000  0.3 -9.00 -9  40.6 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202409191600 236   0  0.3  -9 -9.0   -9 1011.1 1012.6 -9  -9.0  33.8  22.5  52.0  27.2   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        8   0   -9 -         -9  -9  -9  5000  0.0 -9.00 -9  38.5 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202409191700 236   5  0.7  -9 -9.0   -9 1011.2 1012.7 -9  -9.0  32.8  24.8  63.0  31.3   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        8   1   52 -         -9  -9  -9  5000  0.0 -9.00 -9  35.6 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202409191800 236   2  0.8  -9 -9.0   -9 1011.5 1013.0  4   0.0  31.3  25.1  70.0  31.9   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        8   3   32 -         -9  -9  -9  5000  0.0 -9.00 -9  32.6 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202409191900 236  36  0.9  -9 -9.0   -9 1011.5 1013.0 -9  -9.0  30.1  25.6  77.0  32.8   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        7   0   -9 -         -9  -9  -9  5000  0.0 -9.00 -9  30.6 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202409192000 236   0  0.1  -9 -9.0   -9 1012.0 1013.5 -9  -9.0  28.5  25.5  84.0  32.6   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        7   3   34 -         -9  -9  -9  4993 -9.0 -9.00 -9  29.6 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202409192100 236   0  0.1  -9 -9.0   -9 1012.4 1013.9  2   0.9  27.9  25.5  87.0  32.6   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        6   6   38 -         -9  -9  -9  4651 -9.0 -9.00 -9  28.9 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202409192200 236   0  0.0  -9 -9.0   -9 1012.6 1014.1 -9  -9.0  27.2  25.5  91.0  32.6   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        7   1   71 -         -9  -9  -9  4164 -9.0 -9.00 -9  28.3 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202409192300 236   0  0.0  -9 -9.0   -9 1012.4 1013.9 -9  -9.0  27.1  25.4  91.0  32.4   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        9   1   19 -         -9  -9  -9  2251 -9.0 -9.00 -9  28.5 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202409200000 236   0  0.4  -9 -9.0   -9 1012.0 1013.5  8  -0.4  27.0  25.7  93.0  33.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        8   8   21 -         -9  -9  -9  3063 -9.0 -9.00 -9  28.3 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202409200100 236  23  0.5  -9 -9.0   -9 1011.8 1013.3 -9  -9.0  27.0  26.1  95.0  33.8   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   7   17 -         -9  -9  -9  2543 -9.0 -9.00 -9  28.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202409200200 236   0  0.2  -9 -9.0   -9 1011.6 1013.1 -9  -9.0  27.4  25.7  91.0  33.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   2    3 -         -9  -9  -9  2735 -9.0 -9.00 -9  28.0 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202409200300 236   0  0.0  -9 -9.0   -9 1011.2 1012.7  7  -0.8  27.0  25.5  92.0  32.6   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10  10   20 -         -9  -9  -9  3608 -9.0 -9.00 -9  27.9 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202409200400 236   0  0.0  -9 -9.0   -9 1011.1 1012.6 -9  -9.0  26.6  26.0  97.0  33.6    0.2    0.2    0.2   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   7   22 -         -9  -9  -9  1805 -9.0 -9.00 -9  27.6 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  1 -9
202409200500 236   0  0.3  -9 -9.0   -9 1010.7 1012.2 -9  -9.0  26.4  26.0  98.0  33.6    0.0    0.2    0.2   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   1   17 -         -9  -9  -9  1121 -9.0 -9.00 -9  27.4 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  1 -9
202409200600 236   9  0.6  -9 -9.0   -9 1010.1 1011.6  7  -1.1  26.5  25.8  96.0  33.2   -9.0    0.2    0.2   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   9   26 -         -9  -9  -9  1702 -9.0 -9.00 -9  27.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202409200700 236   0  0.0  -9 -9.0   -9 1010.0 1011.5 -9  -9.0  26.3  25.7  97.0  33.0    0.0    0.2    0.2   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   1   14 -         -9  -9  -9  1450  0.0 -9.00 -9  27.5 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  1 -9
202409200800 236  11  1.6  -9 -9.0   -9 1011.2 1012.7 -9  -9.0  25.3  24.6  96.0  30.9    9.3    9.5    9.5   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10  10   -9 -         -9  -9  -9   300  0.0 -9.00 -9  26.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  1 -9
